Ticker;Name;Sector;Price;Dividend Yield;1-Year Dividend Growth;5-Year Dividend Growth (Annualized);Dividends Per Share (TTM);Market Cap ($M);Trailing P/E Ratio;Payout Ratio;Beta;52-Week High;52-Week Low
GRC;Gorman-Rupp Co.;Industrials;35,49;0,020287405;0,028571429;0,059223841;0,526977868;929,624989;32,73096926;0,483465934;1,088917991;37,5;22,5
GREE;Greenidge Generation Holdings Inc;N/A;4,35;0;N/A;N/A;0;19,609252;N/A;0;2,342985354;9,26;1,55
GRNA;GreenLight Biosciences Holdings PBC;N/A;0,2995;0;N/A;N/A;0;0;0;N/A;;;
GRPN;Groupon Inc;Communication Services;16,33;0;N/A;N/A;0;520,165663;N/A;0;1,759522027;16,98;2,89
GRWG;GrowGeneration Corp;Consumer Cyclical;2,1;0;N/A;N/A;0;128,753715;N/A;0;2,926879891;5,17;1,77
GSAT;Globalstar Inc.;Communication Services;1,6;0;N/A;N/A;0;3040;N/A;0;1,479703356;2,13;0,8538
GSBC;Great Southern Bancorp, Inc.;Financial Services;49,64;0,031531802;0;0,045639553;1,565238659;585,752;7,581666861;0,246106707;1,192774892;61,42;43,38
GSHD;Goosehead Insurance Inc;Financial Services;84;0;N/A;N/A;0;2053,790172;186,3693441;0;1,346455895;85,75;36,35
GT;Goodyear Tire & Rubber Co.;Consumer Cyclical;11,59;0;N/A;N/A;0;3286,326651;N/A;0;1,520202383;16,51;9,86
GTLS;Chart Industries Inc;Industrials;122,04;0;N/A;N/A;0;5217,286031;N/A;0;2,391194366;184,65;101,44
GTN;Gray Television, Inc.;Communication Services;7,93;0,039748847;N/A;N/A;0,315208356;759,65984;11,33820657;0,43519033;1,967549226;13,2;5,91
GTY;Getty Realty Corp.;Real Estate;27,1;0,062821296;0,046511628;0,051547497;1,702457135;1428,217832;20,74691795;1,207416408;0,755867735;34,59;25,56
GVA;Granite Construction Inc.;Industrials;47,26;0,010954457;0;0;0,517707661;2075,667565;89,09209224;1,157923644;1,040583936;52,11;33,66
GWH;ESS Tech Inc;N/A;0,9201;0;N/A;N/A;0;159,184699;N/A;0;2,678909755;2,35;0,75
GWRS;Global Water Resources Inc;Utilities;12,25;0,024489796;0,010068466;0,004035644;0,268137343;296,088833;38,63876201;0,842139897;0,796647896;14,19;9,19
HA;Hawaiian Holdings, Inc.;Industrials;13,91;0;N/A;N/A;0;718,221888;N/A;0;1,546994419;14,89;3,7
HAE;Haemonetics Corp.;Healthcare;71,7;0;N/A;N/A;0;3641,364589;28,76866172;0;0,933446365;95,26;71,37
HAFC;Hanmi Financial Corp.;Financial Services;14,92;0,064076606;0;0,008197818;0,956022965;453,484403;5,072305526;0,325177879;1,644771118;21,44;11,78
HAIN;Hain Celestial Group Inc;Consumer Defensive;9,38;0;N/A;N/A;0;842,628175;N/A;0;0,94440998;19,16;9,01
HALO;Halozyme Therapeutics Inc.;Healthcare;34,64;0;N/A;N/A;0;4575,87853;18,02179738;0;0,884117762;51,45;29,85
HASI;Hannon Armstrong Sustainable Infrastructure capital Inc;Real Estate;23,55;0,067091295;0,053333333;0,033499945;1,541859241;2621,003773;66,95628492;3,927303211;2,172335323;34,17;13,04
HAYN;Haynes International Inc.;Industrials;59,49;0,014591996;0;0;0,868077865;760,460194;18,1329628;0,264657886;1,323725338;60,25;40,78
HBCP;Home Bancorp Inc;Financial Services;35,21;0,02783299;0;0,035485788;0,979999563;286,886467;6,891174065;0,190661394;1,302342658;43,46;26,62
HBNC;Horizon Bancorp Inc (IN);Financial Services;11,92;0,053691275;0;0,098560543;0,614833794;525,839464;7,071441536;0,361666938;1,811276316;14,46;7,06
HBT;HBT Financial Inc;Financial Services;18,89;0,036066124;N/A;N/A;0,681289084;599,001994;9,894971495;0,347596471;0,992398153;21,81;15,46
HCAT;Health Catalyst Inc;Healthcare;9,6;0;N/A;N/A;0;552,48311;N/A;0;1,817977602;15,87;6,6
HCC;Warrior Met Coal Inc;Basic Materials;59,56;0,004661556;0;0,069610376;0,277642271;3098,19887;6,89398644;0,032097372;0,87995279;69,97;31,87
HCCI;Heritage-Crystal Clean Inc;Industrials;45,51;0;N/A;N/A;0;0;0;N/A;;;
HCI;HCI Group Inc;Financial Services;93,67;0,016928626;0;0;1,585704383;804,455102;19,38866505;0,389607957;0,799485087;96,04;47,18
HCKT;Hackett Group Inc (The);Technology;22,92;0,018988872;N/A;N/A;0,435224956;624,283546;17,33302457;0,345416631;0,906746749;24,46;16,77
HCSG;Healthcare Services Group, Inc.;Healthcare;9,46;0;N/A;N/A;0;698,61154;21,86782922;0;0,976003727;15,97;8,75
HDSN;Hudson Technologies, Inc.;Basic Materials;14,21;0;N/A;N/A;0;646,58882;0;N/A;1,116954388;15,03;7,21
HEAR;Turtle Beach Corp;Technology;12,08;0;N/A;N/A;0;210,240477;N/A;0;1,591215443;13,26;6,17
HEES;H&E Equipment Services Inc;Industrials;52,95;0,020388652;0;0;1,079579149;1930,023582;11,56249712;0,232167559;1,600590898;57,09;31,1
HELE;Helen of Troy Ltd;Consumer Defensive;118,8;0;N/A;N/A;0;2821,075052;17,40974483;0;1,507497821;143,68;81,14
HFFG;HF Foods Group Inc.;Consumer Defensive;3,85;0;N/A;N/A;0;208,490555;N/A;0;1,312467372;5,91;3,42
HFWA;Heritage Financial Corp.;Financial Services;18,01;0,047612643;0,045454545;0,038950477;0,857503707;628,568379;8,051755934;0,388010727;1,327969538;26,11;13,77
HGV;Hilton Grand Vacations Inc;Consumer Cyclical;41,74;0;N/A;N/A;0;4507,252995;13,95434364;0;1,324503093;51,81;33,14
HI;Hillenbrand Inc;Industrials;46,33;0,019210015;0,011363636;0,011631035;0,875847851;3250,132153;6,003199395;0,113746474;1,290279364;53,11;36,99
HIBB;Hibbett Inc;Consumer Cyclical;71,29;0,013882944;N/A;N/A;0,98971507;839,208129;7,581059538;0,115217121;1,02927921;75,83;34,16
HIFS;Hingham Institution For Savings;Financial Services;157,22;0,016028495;0;0,009805798;2,494379723;331,10532;0;N/A;1,449003123;292,03;146,08
HIMS;Hims & Hers Health Inc;N/A;9,48;0;N/A;N/A;0;1930,27859;N/A;0;1,686164554;12,34;5,65
HIPO;Hippo Holdings Inc;N/A;10,28;0;N/A;N/A;0;245,560827;N/A;0;1,87006061;20,39;6,65
HL;Hecla Mining Co.;Basic Materials;3,37;0,007403073;0;0,201124434;0,024948357;2083,444775;N/A;N/A;1,122073849;6,97;3,33
HLF;Herbalife Ltd;Consumer Defensive;11,8;0;N/A;N/A;0;1169,526922;6,274286061;0;1,477735235;21,33;10,94
HLGN;Heliogen Inc;N/A;2,45;0;N/A;N/A;0;0;0;0;;;
HLI;Houlihan Lokey Inc;Financial Services;125,64;0,017510347;0,037735849;0,152921625;2,162675162;6548,254655;25,29416517;0,554532093;0,882448198;129,22;82,53
HLIO;Helios Technologies Inc;Industrials;40,4;0,008886969;0;0;0,359033543;1335,340756;25,82464523;0,228683785;1,187502673;72,15;37,42
HLIT;Harmonic, Inc.;Technology;13,24;0;N/A;N/A;0;1485,528;236,3984723;0;1,131875391;18,43;8,8
HLLY;Holley Inc;N/A;4,85;0;N/A;N/A;0;576,184996;209,3695478;0;2,027792945;8,06;1,93
HLMN;Hillman Solutions Corp;N/A;8,78;0;N/A;N/A;0;1711,248331;N/A;0;1,473726554;10,02;6,02
HLNE;Hamilton Lane Inc;Financial Services;110,87;0,015438671;0,1125;0,159311691;1,711685413;4279,170894;33,6910756;0,725290429;1,315004825;121,06;60,27
HLTH;Cue Health Inc;N/A;0,2525;0;N/A;N/A;0;39,044594;N/A;0;1,265231996;2,45;0,1625
HLVX;HilleVax Inc;N/A;14,44;0;N/A;N/A;0;699,430294;0;N/A;1,307390855;19,09;9,94
HLX;Helix Energy Solutions Group Inc;Energy;9,42;0;N/A;N/A;0;1419,699777;70,40415458;0;0,848989922;11,88;6,19
HMN;Horace Mann Educators Corp.;Financial Services;36,83;0,035840348;0,03125;0,027957639;1,299322426;1503,962699;N/A;N/A;0,655331292;38,29;27,22
HMPT;Home Point Capital Inc;N/A;2,32;0;N/A;N/A;0;0;0;N/A;;;
HMST;HomeStreet Inc;Financial Services;12,75;0,022912379;N/A;N/A;0,292132836;239,828201;N/A;N/A;2,375138746;25,84;4,07
HNI;HNI Corp.;Industrials;41,34;0,030962748;0;0,016402191;1,262088539;1925,594132;44,86263763;1,280788044;0,890078704;43,47;23,88
HNST;Honest Company Inc (The );N/A;3,15;0;N/A;N/A;0;300,728364;N/A;0;1,273069621;3,55;1,06
HOMB;Home Bancshares Inc;Financial Services;22,78;0,031606673;0;0,067249182;0,711489025;4596,352606;10,88221218;0,342062031;1,343102972;25,61;19,13
HONE;HarborOne Bancorp Inc.;Financial Services;10,07;0,029419847;N/A;N/A;0,29625786;460,873126;14,06601941;0,400619148;1,232282075;13,48;7,29
HOPE;Hope Bancorp Inc;Financial Services;10,9;0,049807427;N/A;N/A;0,542900958;1309,176175;8,23925344;0,411288604;1,591584098;12,23;7,02
HOUS;Anywhere Real Estate Inc;N/A;7,23;0;N/A;N/A;0;798,8273;N/A;0;2,732224999;9,43;4,09
HOV;Hovnanian Enterprises, Inc.;Consumer Cyclical;155,27;0;N/A;N/A;0;830,157887;4,632861877;0;2,315237073;183,6;60,06
HP;Helmerich & Payne, Inc.;Energy;36,47;0,027419797;0;0;1,794532811;3604,204935;8,435683757;0,425244742;0,956116649;46,03;29,65
HPK;HighPeak Energy Inc;N/A;15,165;0,00493042;N/A;N/A;0,074769819;1947,503297;10,9407839;0,050863823;1,410502844;28,83;10,37
HQY;Healthequity Inc;Healthcare;79,53;0;N/A;N/A;0;6823,764982;234,1797928;0;0,778460654;82;48,86
HRI;Herc Holdings Inc;Industrials;141,19;0,017777621;N/A;N/A;2,51002227;3995,677;11,29360373;0,206416305;2,130851201;156,59;92,44
HRMY;Harmony Biosciences Holdings Inc;N/A;32,87;0;N/A;N/A;0;1925,259799;12,77078571;0;1,349741115;50,75;18,61
HRT;HireRight Holdings Corp;N/A;12,55;0;N/A;N/A;0;848,941575;103,2650012;0;1,3999044;14;8,5
HRTX;Heron Therapeutics Inc;Healthcare;2,51;0;N/A;N/A;0;376,682326;0;N/A;1,919244178;2,96;0,5
HSII;Heidrick & Struggles International, Inc.;Industrials;28,89;0,020413129;0;0;0,589735295;581,33082;10,45577835;0,220050483;1,046824256;33,8;22,25
HSTM;Healthstream Inc;Healthcare;26,89;0,003707292;N/A;N/A;0,099689076;814,372658;62,29900996;0,234341974;0,61828095;27,77;20,38
HT;Hersha Hospitality Trust;Real Estate;9,99;0,024724789;N/A;N/A;0,247000643;402,558698;46,58165915;1,179000683;1,003617227;10,04;5,56
HTBI;HomeTrust Bancshares Inc;Financial Services;25,98;0,015620158;0,1;0,128881321;0,405811713;451,618316;0;N/A;1,053395496;30,99;17,68
HTBK;Heritage Commerce Corp.;Financial Services;8,02;0,062199482;0;0,016137365;0,498839843;489,951063;6,813013643;0,42635884;1,624796208;11,37;6,09
HTH;Hilltop Holdings Inc;Financial Services;30,21;0,021342326;0,0625;0,162711015;0,644751655;1968,780292;18,48082053;0,393141253;1,364608794;35,46;26,48
HTLD;Heartland Express, Inc.;Industrials;12,83;0,006209676;0;0;0,079670145;1013,91224;40,28576924;0,250220305;0,857483048;16,99;11,41
HTLF;Heartland Financial USA, Inc.;Financial Services;32,5;0,035875892;0;0,133966578;1,165966477;1386,50213;6,833863826;0,245984489;1,461591335;47,03;24,62
HUBG;Hub Group, Inc.;Industrials;44,81;0;N/A;N/A;0;1397,712131;6,410994188;0;1,010735149;48,8;31,73
HUMA;Humacyte Inc;N/A;3,76;0;N/A;N/A;0;389,442963;N/A;0;1,675168811;5,6;1,96
HURN;Huron Consulting Group Inc;Industrials;101,45;0;N/A;N/A;0;1901,970904;24,78751618;0;0,551199128;113,31;66,52
HVT;Haverty Furniture Cos., Inc.;Consumer Cyclical;35,17;0,032641272;2,571428571;0,379729661;1,147993538;572,830279;8,80518752;0,295874623;1,076847763;37;24,06
HWC;Hancock Whitney Corp.;Financial Services;42,19;0,027837915;0,111111111;0,021295688;1,174481617;3634,717651;7,566527436;0,211237701;1,847847635;49,73;29,68
HWKN;Hawkins Inc;Basic Materials;64,21;0,009967295;0,142857143;-0,070009677;0,615896583;1344,967381;18,3879386;0,176981777;0,935850243;73,47;37,51
HY;Hyster-Yale Materials Handling Inc;Industrials;66,68;0,019258754;0,007751938;0,009495375;1,284173685;914,563209;0;N/A;1,463329755;72,4;28,38
HYFM;Hydrofarm Holdings Group Inc;N/A;0,88;0;N/A;N/A;0;40,268426;N/A;0;1,669269935;2,24;0,6715
HYLN;Hyliion Holdings Corporation;N/A;1,11;0;N/A;N/A;0;202,896294;N/A;0;2,666387958;3,58;0,5181
HYMC;Hycroft Mining Holding Corporation;N/A;1,93;0;N/A;N/A;0;390,116379;N/A;0;0,894666739;5,78;1,63
HYZN;Hyzon Motors Inc;N/A;0,7;0;N/A;N/A;0;171,501978;N/A;0;2,601347966;2,17;0,45
HZO;Marinemax, Inc.;Consumer Cyclical;30,21;0;N/A;N/A;0;673,670553;7,442064398;0;1,462408554;42,88;25,6
IAS;Integral Ad Science Holding Corp;N/A;15,71;0;N/A;N/A;0;2479,833413;289,7001651;0;1,53584066;20,88;10,3
IBCP;Independent Bank Corporation (Ionia, MI);Financial Services;23,82;0,046671071;N/A;N/A;1,11170492;496,416375;0;N/A;1,492777652;26,88;13,97
IBEX;IBEX Ltd;N/A;14,92;0;N/A;N/A;0;262,176075;0;N/A;0,725442727;31,4;11,45
IBOC;International Bancshares Corp.;Financial Services;51,94;0,02425876;N/A;N/A;0,629999995;3223,3964;7,846555535;0,095454545;1,210396278;55,37;38,05
IBP;Installed Building Products Inc;Industrials;204,73;0,010789988;N/A;N/A;2,209034282;5873,928903;23,72470648;0,252749918;1,667607288;213,72;101,83
IBRX;ImmunityBio Inc;N/A;4,23;0;N/A;N/A;0;2824,393707;N/A;0;3,261496787;6,93;1,21
IBTX;Independent Bank Group Inc;Financial Services;44,6;0,033207326;0;0,087348395;1,48104672;1841,229739;26,76361618;0,886854323;1,52426041;58,02;27,31
ICFI;ICF International, Inc;Industrials;145,6;0,00383417;0;0;0,55825514;2739,742678;39,51798927;0,152946614;0,70013783;149,11;98,08
ICHR;Ichor Holdings Ltd;Technology;41,44;0;N/A;N/A;0;1217,508236;N/A;0;2,026856147;43,93;22,26
ICPT;Intercept Pharmaceuticals Inc;Healthcare;19;0;N/A;N/A;0;0;0;0;;;
ICVX;Icosavax Inc;N/A;15,43;0;N/A;N/A;0;772,893962;0;N/A;1,01460844;16,11;4,75
IDCC;Interdigital Inc;Communication Services;102,58;0,014450139;0,142857143;0,027066087;1,482295226;2636,629742;12,71332769;0,205304048;1,000490909;110,94;65,18
IDT;IDT Corp.;Communication Services;34,89;0;N/A;N/A;0;822,926147;22,15204034;0;0,304705223;35,87;21,64
IDYA;Ideaya Biosciences Inc;Healthcare;44,75;0;N/A;N/A;0;2884,561372;N/A;0;0,968563235;46,86;13,29
IE;Ivanhoe Electric Inc;N/A;7,9;0;N/A;N/A;0;733,831;0;N/A;1,422198281;16,75;7,83
IESC;IES Holdings Inc;Industrials;92,35;0;N/A;N/A;0;1867,452385;17,38555854;0;0,918103288;94,86;40
IGMS;IGM Biosciences Inc;Healthcare;15,25;0;N/A;N/A;0;501,628513;N/A;0;1,468192233;24,49;3,81
IGT;International Game Technology PLC;Consumer Cyclical;25,95;0,030496402;N/A;N/A;0,791381623;5166,097689;51,66097689;1,602635931;1,709585667;33,52;21,82
IHRT;iHeartMedia Inc;Communication Services;2,65;0;N/A;N/A;0;326,770191;0;N/A;2,428936064;7,94;1,78
III;Information Services Group Inc.;Technology;4,15;0,041098742;N/A;N/A;0,17055978;202,825299;0;N/A;1,096691315;5,65;3,89
IIIN;Insteel Industries, Inc.;Industrials;34,75;0,00327262;0;0;0,113723545;675,829051;30,13864835;0,098890039;1,176186004;39,38;23,64
IIIV;i3 Verticals Inc;Technology;19,22;0;N/A;N/A;0;447,425647;N/A;0;1,31765924;27,44;17,54
IIPR;Innovative Industrial Properties Inc;Real Estate;88,82;0,081963522;0,011111111;0,322427205;7,00147855;2490,497701;15,25339275;1,209236364;1,568702808;103,23;59,34
ILPT;Industrial Logistics Properties Trust;Real Estate;3,95;0,010126582;0;-0,503067716;0,039785891;260,083101;N/A;N/A;2,177162598;4,87;1,63
IMAX;Imax Corp;Communication Services;14,03;0;N/A;N/A;0;766,137543;30,15339825;0;0,58413052;21,82;13,2
IMGN;Immunogen, Inc.;Healthcare;31,23;0;N/A;N/A;0;0;0;0;;;
IMKTA;Ingles Markets, Inc.;Consumer Defensive;75,72;0,008664883;0;0;0,656104932;1100,707566;5,95511159;0,067431134;0,237773209;94,5;72,8
IMVT;Immunovant Inc;Healthcare;36,92;0;N/A;N/A;0;5364,216452;0;N/A;0,220299733;45,58;14,05
IMXI;International Money Express Inc.;Technology;20,51;0;N/A;N/A;0;715,122642;12,98263787;0;0,904079375;28,24;15,76
INBK;First Internet Bancorp;Financial Services;31,11;0,007643543;0;0;0,237790629;268,904667;0;N/A;1,657949228;33,45;9,49
INBX;Inhibrx Inc;N/A;37,25;0;N/A;N/A;0;1761,577309;N/A;0;1,47178232;39,5;14,31
INDB;Independent Bank Corp.;Financial Services;51,16;0,043002346;0;0,045639553;2,135644039;2243,535186;8,571552086;0,365067357;1,465447282;76,15;40,62
INDI;Indie Semiconductor Inc;N/A;6,94;0;N/A;N/A;0;1119,4506;N/A;0;2,060276234;11,12;4,67
INDT;INDUS Realty Trust Inc;N/A;66,99;0;N/A;N/A;0,700000018;0;0;112,9032287;;;
INFN;Infinera Corp.;Technology;4,86;0;N/A;N/A;0;1102,849522;N/A;0;1,868838794;7,8;2,82
INGN;Inogen Inc;Healthcare;7,99;0;N/A;N/A;0;186,229434;N/A;0;1,899226936;23,8;4,13
INN;Summit Hotel Properties Inc;Real Estate;6,3;0,028292079;N/A;N/A;0,178240096;677,745829;N/A;N/A;1,579115531;8,06;5,26
INNV;InnovAge Holding Corp;N/A;5,17;0;N/A;N/A;0;702,600079;N/A;0;1,433695067;8,15;5,04
INO;Inovio Pharmaceuticals Inc;Healthcare;6,53;0;N/A;N/A;0;1782,601349;N/A;0;1,801850909;18,9;3,89
INSE;Inspired Entertainment Inc;Communication Services;9,28;0;N/A;N/A;0;244,403518;0;N/A;1,62050224;16,44;6,12
INSG;Inseego Corp;Technology;2,6;0;N/A;N/A;0;304,282423;N/A;0;1,877966224;12,3;1,62
INSM;Insmed Inc;Healthcare;26,6;0;N/A;N/A;0;3805,450929;N/A;0;0,919283232;32;16,04
INSP;Inspire Medical Systems Inc;Healthcare;188,16;0;N/A;N/A;0;5566,733169;N/A;0;1,623998694;330;123,27
INST;Instructure Holdings Inc;N/A;23,97;0;N/A;N/A;0;3449,45079;N/A;0;0,824788109;28,5;22,99
INSW;International Seaways Inc;Industrials;52,35;0,11740431;-0,92;0,148698355;6,146115643;2560,386621;3,983419375;0,474603525;0,484345553;54,87;33,79
INTA;Intapp Inc;N/A;40,23;0;N/A;N/A;0;2799,327872;N/A;0;1,198410103;50,46;30,58
INVA;Innoviva Inc;Healthcare;15,48;0;N/A;N/A;0;992,061729;19,89016438;0;;16,86;10,64
INVE;Identiv Inc;Technology;7,58;0;N/A;N/A;0;175,661581;N/A;0;1,657275075;9,26;4,72
IONQ;IonQ Inc;N/A;10,54;0;N/A;N/A;0;2157,538;N/A;0;2,78496464;21,6;4,38
IOSP;Innospec Inc;Basic Materials;117,06;0,011967284;N/A;N/A;1,400890209;2910,790431;22,9557605;0,276309706;0,884878827;125,87;90,52
IOVA;Iovance Biotherapeutics Inc;Healthcare;9,16;0;N/A;N/A;0;2344,212984;0;N/A;1,661954635;10,31;3,21
IPAR;Inter Parfums, Inc.;Consumer Defensive;145,8;0,017146776;N/A;N/A;2,465806919;4662,684;29,3557047;0,498142812;1,09094873;156,76;110
IPI;Intrepid Potash Inc;Basic Materials;19,05;0;N/A;N/A;0;247,127782;44,15361486;0;1,399548274;34,51;17,23
IPSC;Century Therapeutics Inc;N/A;4,43;0;N/A;N/A;0;265,068908;N/A;0;1,165758047;5,34;1,28
IRBT;Irobot Corp;Technology;12,59;0;N/A;N/A;0;350,827967;N/A;0;0,145407851;51,49;11,82
IRDM;Iridium Communications Inc;Communication Services;34,06;0,015144374;N/A;N/A;0,515817389;4218,350278;N/A;N/A;0,650718476;67,39;33,56
IRMD;Iradimed Corp;Healthcare;45;0,003333333;N/A;N/A;0,150000006;567,45;34,75594339;0,116279074;0,79743019;50,7;34,79
IRNT;IronNet Inc;N/A;0,127;0;N/A;N/A;0;0;0;0;;;
IRT;Independence Realty Trust Inc;Real Estate;14,35;0,044599303;0,142857143;-0,023281316;0,610688582;3224,597454;56,65338653;2,418568643;1,302866114;18,77;11,49
IRTC;iRhythm Technologies Inc;Healthcare;112,87;0;N/A;N/A;0;3459,551055;N/A;0;1,006164803;140,23;70,24
IRWD;Ironwood Pharmaceuticals Inc;Healthcare;15,2;0;N/A;N/A;0;2373,161499;N/A;0;0,702021367;15,54;8,07
ISEE;IVERIC bio Inc;Healthcare;39,95;0;N/A;N/A;0;0;0;N/A;;;
ISPO;Inspirato Incorporated;N/A;4,1768;0;N/A;N/A;0;14,588769;N/A;0;;29,4;3,15
ITCI;Intra-Cellular Therapies Inc;Healthcare;70,4;0;N/A;N/A;0;6775,16407;0;N/A;0,907875109;74,17;42,01
ITGR;Integer Holdings Corp;Healthcare;104,06;0;N/A;N/A;0;3467,970887;42,0819183;0;0,69376393;107,26;69,4
ITIC;Investors Title Co.;Financial Services;151,09;0,038537241;7,695652174;0,554968025;5,822591725;285,654229;0;N/A;;171,6;126,92
ITOS;ITeos Therapeutics Inc;N/A;10,07;0;N/A;N/A;0;360,354527;N/A;0;0,971513417;18,95;8,2
ITRI;Itron Inc.;Technology;72,43;0;N/A;N/A;0;3295,041331;44,0814102;0;1,287660161;79,99;50,35
IVR;Invesco Mortgage Capital Inc;Real Estate;8,26;0,182049802;-0,384615385;-0,023281316;1,503731365;400,284771;N/A;N/A;1,722843212;11,86;6,08
IVT;InvenTrust Properties Corp;N/A;25,03;0,033989748;N/A;N/A;0,8507634;1690,309315;0;N/A;0,953729588;27,02;20,18
IVVD;Invivyd Inc;N/A;4;0;N/A;N/A;0;440,45984;0;N/A;0,581139308;5,2;0,9802
JACK;Jack In The Box, Inc.;Consumer Cyclical;74,31;0,023684565;N/A;N/A;1,731917533;1466,640345;11,21061826;0,274907545;0,963357499;97,41;59,76
JANX;Janux Therapeutics Inc;N/A;7,93;0;N/A;N/A;0;366,11565;N/A;0;2,346115894;18,28;5,65
JBI;Janus International Group Inc;N/A;14,9;0;N/A;N/A;0;2187,743428;16,48862263;0;1,264918857;15,43;8,66
JBSS;Sanfilippo (John B.) & Son, Inc;Consumer Defensive;100,76;0,007939659;N/A;N/A;0,800000012;903,8172;13,45686975;0,138888891;0,157961913;124,82;83,49
JBT;John Bean Technologies Corp;Industrials;99,26;0,004024211;0;0;0,399443192;3160,313928;5,626337775;0,022554669;1,349069073;125,65;89,96
JELD;JELD-WEN Holding Inc.;Industrials;18,84;0;N/A;N/A;0;1605,45222;12,27212925;0;1,775540006;20,1;10,96
JJSF;J&J Snack Foods Corp.;Consumer Defensive;146,63;0,020050467;0,05;0,080098759;2,833602627;2841,666966;35,71952694;0,689441028;0,409129786;174,86;133,92
JMSB;John Marshall Bancorp Inc;Financial Services;17,83;0,012338755;N/A;N/A;0,219999999;251,868078;0;N/A;1,371422067;26,57;14,38
JOAN;JOANN Inc;N/A;0,59;0;N/A;N/A;0;24,727874;N/A;0;0,659130073;3,91;0,3914
JOBY;Joby Aviation Inc;N/A;5,98;0;N/A;N/A;0;4163,990281;0;N/A;2,640657623;11,98;3,68
JOE;St. Joe Co.;Real Estate;53,35;0,008221331;N/A;N/A;0,438608025;3114,148334;33,61014877;0,275854103;1,170430612;65,7;38,44
JOUT;Johnson Outdoors Inc;Consumer Cyclical;44,58;0,02818034;0,064516129;0,187072327;1,256279557;404,60487;23,13614308;0,730395091;1,051360072;64,23;43,45
JRVR;James River Group Holdings Ltd;Financial Services;10,1;0,019540583;0;-0,301172881;0,197359892;380,159637;7,269104685;0,143014414;1,174095143;24,29;8,01
JXN;Jackson Financial Inc;N/A;51,28;0,048361934;N/A;N/A;2,423610273;4076,763333;2,317659655;0,116407794;1,649473382;53,29;25,39
JYNT;Joint Corp;Healthcare;10;0;N/A;N/A;0;147,54287;114,7256986;0;1,379988573;19,4;7,31
KAI;Kadant, Inc.;Industrials;304,13;0,003807404;0,115384615;0,047451764;1,157945742;3560,479106;31,02759958;0,118278421;0,959746283;311,02;182,51
KALU;Kaiser Aluminum Corp;Basic Materials;61,44;0,050130208;0;0,051157746;2,983824479;983,929283;74,54009716;3,616318603;2,121658233;84,56;52,43
KALV;KalVista Pharmaceuticals Inc;Healthcare;14,85;0;N/A;N/A;0;513,196829;N/A;0;1,128595921;16,88;6,26
KAMN;Kaman Corp.;Industrials;45,22;0,017456621;0;0;0,789388406;1277,753911;N/A;N/A;1,961230245;45,64;17,91
KAR;Openlane Inc.;Consumer Cyclical;13,76;0;N/A;N/A;0;1486,333982;25,58234048;0;1,139354218;16,49;12,19
KBH;KB Home;Consumer Cyclical;60,42;0,012351104;0,333333333;0,515716567;0,746253692;4583,885832;7,823625808;0,10615273;1,350579518;63,82;33,44
KDNY;Chinook Therapeutics Inc;N/A;40,39;0;N/A;N/A;0;0;0;N/A;;;
KE;Kimball Electronics Inc;Industrials;20,29;0;N/A;N/A;0;504,59619;9,233908973;0;1,331418195;31,43;19,52
KELYA;Kelly Services, Inc.;Industrials;20,81;0,01425065;N/A;N/A;0,296556026;734,214999;31,11080506;0,462718093;0,827951764;22,43;14,87
KFRC;Kforce Inc.;Industrials;65,81;0,021510187;0,2;0,148698355;1,415585375;1300,33979;24,80097252;0,532174953;0,788929967;73,37;49,13
KFY;Korn Ferry;Industrials;58,17;0,014361423;1,2;0,269704878;0,835403952;3056,317299;30,23452372;0,426226506;1,042133274;61,09;44,11
KIDS;OrthoPediatrics corp;Healthcare;27,3;0;N/A;N/A;0;637,547383;N/A;0;1,529776213;53,5;23,1
KLIC;Kulicke & Soffa Industries, Inc.;Technology;47,91;0,016697975;0,052631579;0,107566343;0,763102874;2699,302436;52,05782682;0,844327146;1,285503306;59,53;39,91
